Year,Street,Cross Reference,AADT,Total Coll,Prop Damage Coll,Total Injury Coll,Major Injury Coll,Minor Injury Coll,Fatal Coll,# of Injuries,# of Fatalities,Collision Rate,Prop Damage Rate,Injury Coll Rate,Minor Inj Rate,Major Inj Rate,Fatal Coll Rate,HSIP Safety Index
2018,"WINDSOR PLACE, ANCHORAGE","RASPBERRY ROAD, ANCHORAGE",9600,1,0,1,0,1,0,1,0,0.29,0,0.29,0.29,0,0,0.21
2018,"WOODLAND DRIVE, ANCHORAGE","SPENARD ROAD, ANCHORAGE",15600,7,6,1,0,1,0,1,0,1.23,1.05,0.18,0.18,0,0,1.11
2019,",",",",14900,1,1,0,0,0,0,0,0,0.18,0.18,0,0,0,0,0.16
2019,"A STREET, ANCHORAGE","WEST 16TH AVENUE, ANCHORAGE",16700,2,1,1,1,0,0,3,0,0.32,0.16,0.16,0,0.16,0,0.3
2019,"A STREET, ANCHORAGE","WEST 32ND AVENUE, ANCHORAGE",18100,4,1,3,1,2,0,3,0,0.6,0.15,0.45,0.3,0.15,0,0.35
2019,"A STREET, ANCHORAGE","WEST 34TH AVENUE, ANCHORAGE",21600,2,1,1,1,0,0,1,0,0.26,0.13,0.13,0,0.13,0,0.25
2019,"A STREET, ANCHORAGE","WEST 36TH AVENUE, ANCHORAGE",33900,11,7,4,0,4,0,4,0,0.88,0.56,0.32,0.32,0,0,0.58
2019,"A STREET, ANCHORAGE","WEST 3RD AVENUE, ANCHORAGE",11600,4,3,1,0,1,0,1,0,0.95,0.71,0.24,0.24,0,0,0.44
2019,"A STREET, ANCHORAGE","WEST 4TH AVENUE, ANCHORAGE",14500,4,3,1,0,1,0,1,0,0.76,0.57,0.19,0.19,0,0,0.37
2019,"A STREET, ANCHORAGE","WEST 5TH AVENUE, ANCHORAGE",27600,7,4,3,0,3,0,4,0,0.7,0.4,0.3,0.3,0,0,0.39
2019,"A STREET, ANCHORAGE","WEST 6TH AVENUE, ANCHORAGE",24300,10,7,3,0,3,0,6,0,1.13,0.79,0.34,0.34,0,0,0.61
2019,"A STREET, ANCHORAGE","WEST 7TH AVENUE, ANCHORAGE",16500,2,2,0,0,0,0,0,0,0.33,0.33,0,0,0,0,0.31
2019,"A STREET, ANCHORAGE","WEST 8TH AVENUE, ANCHORAGE",19900,2,1,1,0,1,0,1,0,0.28,0.14,0.14,0.14,0,0,0.27
2019,"A STREET, ANCHORAGE","WEST 9TH AVENUE, ANCHORAGE",19800,9,4,5,1,4,0,5,0,1.24,0.55,0.69,0.55,0.14,0,0.73
2019,"A STREET, ANCHORAGE","WEST BENSON BOULEVARD, ANCHORAGE",40800,13,8,5,1,4,0,6,0,0.88,0.54,0.34,0.27,0.07,0,0.52
2019,"A STREET, ANCHORAGE","WEST FIREWEED LANE, ANCHORAGE",22500,13,6,7,1,6,0,11,0,1.58,0.73,0.85,0.73,0.12,0,0.95
2019,"A STREET, ANCHORAGE","WEST INTERNATIONAL AIRPORT ROAD, ANCHORAGE",16700,3,1,2,0,2,0,2,0,0.49,0.16,0.33,0.33,0,0,0.44
2019,"A STREET, ANCHORAGE","WEST NORTHERN LIGHTS BOULEVARD, ANCHORAGE",38300,9,5,4,0,4,0,6,0,0.65,0.36,0.29,0.29,0,0,0.38
2019,"ABBOTT ROAD, ANCHORAGE","EAST 88TH AVENUE, ANCHORAGE",27800,5,3,2,0,2,0,2,0,0.5,0.3,0.2,0.2,0,0,0.31
2019,"ABBOTT ROAD, ANCHORAGE","ELMORE ROAD, ANCHORAGE",16700,5,2,3,1,2,0,5,0,0.82,0.33,0.49,0.33,0.16,0,0.33
2019,"ABBOTT ROAD, ANCHORAGE","INDEPENDENCE DRIVE, ANCHORAGE",22500,6,4,2,0,2,0,2,0,0.73,0.49,0.24,0.24,0,0,0.31
2019,"ABBOTT ROAD, ANCHORAGE","JUPITER DRIVE, ANCHORAGE (EAST SIDE)",10400,1,1,0,0,0,0,0,0,0.26,0.26,0,0,0,0,0.21
2019,"ABBOTT ROAD, ANCHORAGE","LAKE OTIS PARKWAY, ANCHORAGE",28600,11,8,3,0,3,0,3,0,1.06,0.77,0.29,0.29,0,0,0.47
2019,"ABBOTT ROAD, ANCHORAGE","SEWARD E. OFF RAMP AT ABBOTT, ANCHORAGE",45400,4,1,3,0,3,0,4,0,0.24,0.06,0.18,0.18,0,0,0.12
2019,"ABBOTT ROAD, ANCHORAGE","VANGUARD DRIVE, ANCHORAGE",13000,1,1,0,0,0,0,0,0,0.21,0.21,0,0,0,0,0.18
2019,"ADMIRALTY BAY DRIVE, ANCHORAGE","PERENOSA BAY DRIVE, ANCHORAGE",1500,1,1,0,0,0,0,0,0,1.83,1.83,0,0,0,0,0.52
2019,"AERO AVENUE, ANCHORAGE","GALACTICA DRIVE, ANCHORAGE",2700,1,1,0,0,0,0,0,0,1.01,1.01,0,0,0,0,0.44
2019,"AERO AVENUE, ANCHORAGE","WEST NORTHERN LIGHTS BOULEVARD, ANCHORAGE",9300,3,3,0,0,0,0,0,0,0.88,0.88,0,0,0,0,0.43
2019,"AIRPORT HEIGHTS DRIVE, ANCHORAGE","DEBARR ROAD, ANCHORAGE",32600,10,5,5,0,5,0,8,0,0.84,0.42,0.42,0.42,0,0,0.38
2019,"AIRPORT HEIGHTS DRIVE, ANCHORAGE","GLENN HIGHWAY, ANCHORAGE",59000,21,12,9,2,7,0,17,0,0.97,0.56,0.41,0.32,0.09,0,0.47
2019,"AIRPORT HEIGHTS DRIVE, ANCHORAGE","PENLAND PARKWAY, ANCHORAGE",18700,5,2,3,0,3,0,3,0,0.73,0.29,0.44,0.44,0,0,0.3
2019,"ANGELA PLACE, ANCHORAGE","WEST DIMOND BOULEVARD, ANCHORAGE",27100,5,4,0,0,0,1,4,1,0.5,0.4,0,0,0,0.1,0.22
2019,"ARCA DRIVE, ANCHORAGE","EAST NORTHERN LIGHTS BOULEVARD, ANCHORAGE",42800,1,1,0,0,0,0,0,0,0.06,0.06,0,0,0,0,0.08
2019,"ARCTIC BOULEVARD, ANCHORAGE","ARCTIC SPUR ROAD, ANCHORAGE",9900,2,1,1,0,1,0,1,0,0.56,0.28,0.28,0.28,0,0,0.44
2019,"ARCTIC BOULEVARD, ANCHORAGE","CHUGACH WAY, ANCHORAGE",11900,2,2,0,0,0,0,0,0,0.46,0.46,0,0,0,0,0.38
2019,"ARCTIC BOULEVARD, ANCHORAGE","HOWARD HOLTON COURT, ANCHORAGE",12500,2,1,0,0,0,1,0,1,0.44,0.22,0,0,0,0.22,0.37
2019,"ARCTIC BOULEVARD, ANCHORAGE","RASPBERRY ROAD, ANCHORAGE",12100,7,5,2,0,2,0,2,0,1.6,1.14,0.46,0.46,0,0,0.59
2019,"ARCTIC BOULEVARD, ANCHORAGE","WEST 17TH AVENUE, ANCHORAGE",5800,3,1,2,1,1,0,3,0,1.41,0.47,0.94,0.47,0.47,0,0.85
2019,"ARCTIC BOULEVARD, ANCHORAGE","WEST 26TH AVENUE, ANCHORAGE (NORTH SIDE)",12200,3,1,2,1,1,0,3,0,0.66,0.22,0.44,0.22,0.22,0,0.56
2019,"ARCTIC BOULEVARD, ANCHORAGE","WEST 27TH AVENUE, ANCHORAGE",9400,1,1,0,0,0,0,0,0,0.29,0.29,0,0,0,0,0.22
2019,"ARCTIC BOULEVARD, ANCHORAGE","WEST 34TH AVENUE, ANCHORAGE (SOUTH SIDE)",11800,1,1,0,0,0,0,0,0,0.23,0.23,0,0,0,0,0.19
2019,"ARCTIC BOULEVARD, ANCHORAGE","WEST 36TH AVENUE, ANCHORAGE",22500,6,5,1,0,1,0,2,0,0.73,0.61,0.12,0.12,0,0,0.31
2019,"ARCTIC BOULEVARD, ANCHORAGE","WEST 40TH AVENUE, ANCHORAGE",13600,5,5,0,0,0,0,0,0,1.01,1.01,0,0,0,0,0.54
2019,"ARCTIC BOULEVARD, ANCHORAGE","WEST 41ST AVENUE, ANCHORAGE",13500,1,1,0,0,0,0,0,0,0.2,0.2,0,0,0,0,0.17
2019,"ARCTIC BOULEVARD, ANCHORAGE","WEST 45TH AVENUE, ANCHORAGE",16300,4,3,1,0,1,0,2,0,0.68,0.51,0.17,0.17,0,0,0.61
2019,"ARCTIC BOULEVARD, ANCHORAGE","WEST 58TH AVENUE, ANCHORAGE (SOUTH SIDE)",10200,1,1,0,0,0,0,0,0,0.27,0.27,0,0,0,0,0.21
2019,"ARCTIC BOULEVARD, ANCHORAGE","WEST 76TH AVENUE, ANCHORAGE",11100,4,4,0,0,0,0,0,0,0.99,0.99,0,0,0,0,0.36
2019,"ARCTIC BOULEVARD, ANCHORAGE","WEST BENSON BOULEVARD, ANCHORAGE",32000,9,4,5,0,5,0,8,0,0.78,0.35,0.43,0.43,0,0,0.5
2019,"ARCTIC BOULEVARD, ANCHORAGE","WEST DIMOND BOULEVARD, ANCHORAGE",38100,12,6,6,0,6,0,11,0,0.86,0.43,0.43,0.43,0,0,0.4
2019,"ARCTIC BOULEVARD, ANCHORAGE","WEST FIREWEED LANE, ANCHORAGE",14900,3,3,0,0,0,0,0,0,0.55,0.55,0,0,0,0,0.21
2019,"ARCTIC BOULEVARD, ANCHORAGE","WEST INTERNATIONAL AIRPORT ROAD, ANCHORAGE",41100,9,8,1,0,1,0,3,0,0.61,0.54,0.07,0.07,0,0,0.28
2019,"ARCTIC BOULEVARD, ANCHORAGE","WEST NORTHERN LIGHTS BOULEVARD, ANCHORAGE",31500,10,7,3,0,3,0,6,0,0.87,0.61,0.26,0.26,0,0,0.56
2019,"ARCTIC BOULEVARD, ANCHORAGE","WEST TUDOR ROAD, ANCHORAGE",38000,17,13,3,0,3,1,4,1,1.23,0.94,0.22,0.22,0,0.07,0.56
2019,"ARLENE STREET, ANCHORAGE","WEST 88TH AVENUE, ANCHORAGE",9800,2,0,2,0,2,0,2,0,0.56,0,0.56,0.56,0,0,0.35
2019,"ARLENE STREET, ANCHORAGE","WEST DIMOND BOULEVARD, ANCHORAGE",23700,2,0,2,1,1,0,2,0,0.24,0,0.24,0.12,0.12,0,0.1
2019,"B STREET, ANCHORAGE","WEST 4TH AVENUE, ANCHORAGE",8100,2,2,0,0,0,0,0,0,0.68,0.68,0,0,0,0,0.49
2019,"B STREET, ANCHORAGE","WEST 5TH AVENUE, ANCHORAGE",21500,4,2,2,0,2,0,2,0,0.51,0.26,0.25,0.25,0,0,0.31
2019,"B STREET, ANCHORAGE","WEST 6TH AVENUE, ANCHORAGE",12400,1,1,0,0,0,0,0,0,0.22,0.22,0,0,0,0,0.19
2019,"BARBARA DRIVE, ANCHORAGE","SPENARD ROAD, ANCHORAGE",16500,1,1,0,0,0,0,0,0,0.17,0.17,0,0,0,0,0.15
2019,"BARROW STREET, ANCHORAGE","EAST 36TH AVENUE, ANCHORAGE",21100,1,0,1,0,1,0,1,0,0.13,0,0.13,0.13,0,0,0.13
2019,"BARROW STREET, ANCHORAGE","EAST 3RD AVENUE, ANCHORAGE",8300,1,0,1,1,0,0,1,0,0.33,0,0.33,0,0.33,0,0.24
2019,"BAXTER ROAD, ANCHORAGE","EAST NORTHERN LIGHTS BOULEVARD, ANCHORAGE",24000,7,3,4,0,4,0,8,0,0.8,0.34,0.46,0.46,0,0,0.34
2019,"BAXTER ROAD, ANCHORAGE","EAST TUDOR ROAD, ANCHORAGE (SOUTH SIDE)",27400,9,4,4,0,4,1,5,1,0.9,0.4,0.4,0.4,0,0.1,0.4
2019,"BEAVER PLACE, ANCHORAGE","DEBARR ROAD, ANCHORAGE",24600,2,1,1,0,1,0,1,0,0.22,0.11,0.11,0.11,0,0,0.14
2019,"BEAVER PLACE, ANCHORAGE","EAST 16TH AVENUE, ANCHORAGE",5800,2,2,0,0,0,0,0,0,0.94,0.94,0,0,0,0,0.49
2019,"BERING STREET, ANCHORAGE","WEST NORTHERN LIGHTS BOULEVARD, ANCHORAGE",21500,1,0,1,0,1,0,1,0,0.13,0,0.13,0.13,0,0,0.12
2019,"BERING STREET, ANCHORAGE","WEST TUDOR ROAD, ANCHORAGE",22300,3,1,2,0,2,0,2,0,0.37,0.12,0.25,0.25,0,0,0.35
2019,"BIETINGER DRIVE, ANCHORAGE","WEST DIMOND BOULEVARD, ANCHORAGE",27000,15,9,6,0,6,0,11,0,1.52,0.91,0.61,0.61,0,0,0.95
2019,"BIRCHWOOD LOOP (NORTH) ROAD, CHUGIAK","GLENN ER AT BIRCHWOOD LOOP (NORTH), CHUGIAK",8400,2,2,0,0,0,0,0,0,0.65,0.65,0,0,0,0,0.48
2019,"BIRCHWOOD LOOP (NORTH) ROAD, CHUGIAK","GLENN WR AT BIRCHWOOD LOOP (NORTH), CHUGIAK",8500,2,1,1,0,1,0,1,0,0.64,0.32,0.32,0.32,0,0,0.48
2019,"BIRCHWOOD LOOP (SOUTH) ROAD, CHUGIAK","HILLCREST DRIVE, EAGLE RIVER (N.W. SIDE)",4500,2,2,0,0,0,0,0,0,1.22,1.22,0,0,0,0,0.67
2019,"BIRCHWOOD STREET, ANCHORAGE","DEBARR ROAD, ANCHORAGE",27100,3,3,0,0,0,0,0,0,0.3,0.3,0,0,0,0,0.31
2019,"BLACKBERRY STREET, ANCHORAGE","STRAWBERRY ROAD, ANCHORAGE",4300,1,0,1,0,1,0,1,0,0.64,0,0.64,0.64,0,0,0.35
2019,"BLACKBERRY STREET, ANCHORAGE","WEST 88TH AVENUE, ANCHORAGE",5300,1,1,0,0,0,0,0,0,0.52,0.52,0,0,0,0,0.26
2019,"BLACKBERRY STREET, ANCHORAGE","WEST DIMOND BOULEVARD, ANCHORAGE",17800,1,0,1,0,1,0,1,0,0.15,0,0.15,0.15,0,0,0.14
2019,"BLUEBERRY ROAD, ANCHORAGE","WEST FIREWEED LANE, ANCHORAGE",11800,2,0,2,0,2,0,2,0,0.46,0,0.46,0.46,0,0,0.24
2019,"BONIFACE PARKWAY, ANCHORAGE","CARIBOU AVENUE, ANCHORAGE",24600,5,4,1,0,1,0,1,0,0.55,0.44,0.11,0.11,0,0,0.55
2019,"BONIFACE PARKWAY, ANCHORAGE","DEBARR ROAD, ANCHORAGE",46600,37,19,18,2,16,0,20,0,2.18,1.12,1.06,0.94,0.12,0,1.04
2019,"BONIFACE PARKWAY, ANCHORAGE","EAST 22ND AVENUE, ANCHORAGE",24100,1,1,0,0,0,0,0,0,0.11,0.11,0,0,0,0,0.12
2019,"BONIFACE PARKWAY, ANCHORAGE","EAST 24TH AVENUE, ANCHORAGE",25800,3,3,0,0,0,0,0,0,0.32,0.32,0,0,0,0,0.14
2019,"BONIFACE PARKWAY, ANCHORAGE","EAST 34TH AVENUE, ANCHORAGE",20400,3,1,2,0,2,0,2,0,0.4,0.13,0.27,0.27,0,0,0.17
2019,"BONIFACE PARKWAY, ANCHORAGE","EAST 4TH AVENUE, ANCHORAGE",21800,4,3,1,0,1,0,3,0,0.51,0.38,0.13,0.13,0,0,0.21
2019,"BONIFACE PARKWAY, ANCHORAGE","EAST 6TH AVENUE, ANCHORAGE",22100,2,2,0,0,0,0,0,0,0.25,0.25,0,0,0,0,0.24
2019,"BONIFACE PARKWAY, ANCHORAGE","EAST NORTHERN LIGHTS BOULEVARD, ANCHORAGE",45300,20,11,9,0,9,0,16,0,1.2,0.66,0.54,0.54,0,0,0.58
2019,"BONIFACE PARKWAY, ANCHORAGE","EAST TUDOR ROAD, ANCHORAGE",54200,21,16,5,0,5,0,5,0,1.06,0.81,0.25,0.25,0,0,0.51
2019,"BONIFACE PARKWAY, ANCHORAGE","GLENN SR AT BONIFACE, ANCHORAGE",22400,5,2,3,0,3,0,6,0,0.6,0.24,0.36,0.36,0,0,0.37
2019,"BOUNDARY AVENUE, ANCHORAGE","MULDOON ROAD, ANCHORAGE",33300,7,5,2,0,2,0,2,0,0.57,0.41,0.16,0.16,0,0,0.26
2019,"BOUNDARY AVENUE, ANCHORAGE","PATTERSON STREET, ANCHORAGE",5400,1,0,1,0,1,0,1,0,0.51,0,0.51,0.51,0,0,0.31
2019,"BOUNDARY AVENUE, ANCHORAGE","TURPIN STREET, ANCHORAGE",7400,4,3,1,0,1,0,2,0,1.48,1.11,0.37,0.37,0,0,1
2019,"BRAGAW STREET, ANCHORAGE","DEBARR ROAD, ANCHORAGE",44400,26,17,9,1,8,0,10,0,1.6,1.05,0.55,0.49,0.06,0,0.76
2019,"BRAGAW STREET, ANCHORAGE","EAST 16TH AVENUE, ANCHORAGE",18000,4,2,2,0,2,0,4,0,0.6,0.3,0.3,0.3,0,0,0.55
2019,"BRAGAW STREET, ANCHORAGE","EAST 20TH AVENUE, ANCHORAGE",24400,6,4,2,0,2,0,3,0,0.67,0.45,0.22,0.22,0,0,0.3
2019,"BRAGAW STREET, ANCHORAGE","EAST 4TH AVENUE, ANCHORAGE",11200,1,1,0,0,0,0,0,0,0.24,0.24,0,0,0,0,0.2
2019,"BRAGAW STREET, ANCHORAGE","EAST 6TH AVENUE, ANCHORAGE",18800,3,0,3,0,3,0,3,0,0.44,0,0.44,0.44,0,0,0.42
2019,"BRAGAW STREET, ANCHORAGE","EAST NORTHERN LIGHTS BOULEVARD, ANCHORAGE",44300,17,8,9,1,8,0,10,0,1.05,0.5,0.55,0.49,0.06,0,0.72
2019,"BRAGAW STREET, ANCHORAGE","GLENN HIGHWAY, ANCHORAGE",14400,1,0,1,0,1,0,2,0,0.19,0,0.19,0.19,0,0,0.16
2019,"BRAGAW STREET, ANCHORAGE","GLENN NR AT BRAGAW, ANCHORAGE",17600,1,1,0,0,0,0,0,0,0.16,0.16,0,0,0,0,0.09
2019,"BRAGAW STREET, ANCHORAGE","GLENN SR AT BRAGAW, ANCHORAGE",21300,3,1,2,0,2,0,3,0,0.39,0.13,0.26,0.26,0,0,0.23
2019,"BRAGAW STREET, ANCHORAGE","MOUNTAIN VIEW DRIVE, ANCHORAGE",21900,7,4,3,0,3,0,8,0,0.88,0.5,0.38,0.38,0,0,0.37
2019,"BRAGAW STREET, ANCHORAGE","PENLAND PARKWAY, ANCHORAGE",25100,9,5,3,0,3,1,7,1,0.99,0.55,0.33,0.33,0,0.11,0.43
2019,"BRAGAW STREET, ANCHORAGE","REKA DRIVE, ANCHORAGE",23400,10,5,5,0,5,0,7,0,1.18,0.59,0.59,0.59,0,0,0.5
2019,"BRAGAW STREET, ANCHORAGE","SAN JERONIMO DRIVE, ANCHORAGE",21400,4,2,2,0,2,0,2,0,0.52,0.26,0.26,0.26,0,0,0.49
2019,"BRAYTON DRIVE, ANCHORAGE","ABBOTT ROAD, ANCHORAGE",49000,1,0,1,0,1,0,1,0,0.06,0,0.06,0.06,0,0,0.06
2019,"BRAYTON DRIVE, ANCHORAGE","EAST 68TH AVENUE, ANCHORAGE",5400,2,2,0,0,0,0,0,0,1.01,1.01,0,0,0,0,0.63
2019,"BUNNELL STREET, ANCHORAGE","TAKU DRIVE, ANCHORAGE",900,1,0,1,0,1,0,1,0,3.04,0,3.04,3.04,0,0,0.71
2019,"BUSINESS BOULEVARD, EAGLE RIVER","OLD GLENN HIGHWAY, EAGLE RIVER (SOUTH SIDE)",18900,1,1,0,0,0,0,0,0,0.14,0.14,0,0,0,0,0.06
2019,"C STREET, ANCHORAGE","O'MALLEY EB (WEST SIDE), ANCHORAGE",15700,5,5,0,0,0,0,0,0,0.87,0.87,0,0,0,0,0
2019,"C STREET, ANCHORAGE","O'MALLEY WB (EAST SIDE), ANCHORAGE",15200,3,3,0,0,0,0,0,0,0.54,0.54,0,0,0,0,0
2019,"C STREET, ANCHORAGE","PENINSULA CIRCLE, ANCHORAGE",11700,1,1,0,0,0,0,0,0,0.23,0.23,0,0,0,0,0.19
2019,"C STREET, ANCHORAGE","RASPBERRY ROAD, ANCHORAGE",23100,5,3,2,0,2,0,4,0,0.6,0.36,0.24,0.24,0,0,0.25
2019,"C STREET, ANCHORAGE","WEST 100TH AVENUE, ANCHORAGE",13600,5,2,3,0,3,0,4,0,1,0.4,0.6,0.6,0,0,0.39
2019,"C STREET, ANCHORAGE","WEST 10TH AVENUE, ANCHORAGE",17400,1,1,0,0,0,0,0,0,0.16,0.16,0,0,0,0,0.15
2019,"C STREET, ANCHORAGE","WEST 15TH AVENUE, ANCHORAGE",27800,7,4,3,0,3,0,4,0,0.69,0.39,0.3,0.3,0,0,0.43
2019,"C STREET, ANCHORAGE","WEST 16TH AVENUE, ANCHORAGE",18600,5,3,2,0,2,0,2,0,0.74,0.44,0.3,0.3,0,0,0.7
2019,"C STREET, ANCHORAGE","WEST 31ST AVENUE, ANCHORAGE",19800,4,2,2,0,2,0,2,0,0.56,0.28,0.28,0.28,0,0,0.52
2019,"C STREET, ANCHORAGE","WEST 32ND AVENUE, ANCHORAGE",22400,1,1,0,0,0,0,0,0,0.12,0.12,0,0,0,0,0.05
2019,"C STREET, ANCHORAGE","WEST 34TH AVENUE, ANCHORAGE",26400,4,2,2,0,2,0,3,0,0.42,0.21,0.21,0.21,0,0,0.42
2019,"C STREET, ANCHORAGE","WEST 36TH AVENUE, ANCHORAGE",34800,11,4,7,1,6,0,14,0,0.86,0.31,0.55,0.47,0.08,0,0.4
2019,"C STREET, ANCHORAGE","WEST 3RD AVENUE, ANCHORAGE",15600,2,2,0,0,0,0,0,0,0.36,0.36,0,0,0,0,0.2
2019,"C STREET, ANCHORAGE","WEST 40TH AVENUE, ANCHORAGE (WEST SIDE)",34600,1,1,0,0,0,0,0,0,0.08,0.08,0,0,0,0,0.04
2019,"C STREET, ANCHORAGE","WEST 4TH AVENUE, ANCHORAGE",18200,8,6,2,0,2,0,2,0,1.2,0.9,0.3,0.3,0,0,0.7
2019,"C STREET, ANCHORAGE","WEST 5TH AVENUE, ANCHORAGE",31000,3,1,2,1,1,0,2,0,0.27,0.09,0.18,0.09,0.09,0,0.15
2019,"C STREET, ANCHORAGE","WEST 64TH AVENUE, ANCHORAGE",22200,2,0,2,0,2,0,6,0,0.25,0,0.25,0.25,0,0,0.1
2019,"C STREET, ANCHORAGE","WEST 6TH AVENUE, ANCHORAGE",30100,16,11,5,0,5,0,12,0,1.46,1,0.46,0.46,0,0,0.83
2019,"C STREET, ANCHORAGE","WEST 76TH AVENUE, ANCHORAGE",19400,1,0,1,0,1,0,1,0,0.14,0,0.14,0.14,0,0,0.06
2019,"C STREET, ANCHORAGE","WEST 7TH AVENUE, ANCHORAGE",16500,3,3,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0.28
2019,"C STREET, ANCHORAGE","WEST 8TH AVENUE, ANCHORAGE",14700,1,0,1,0,1,0,1,0,0.19,0,0.19,0.19,0,0,0.17
2019,"C STREET, ANCHORAGE","WEST 9TH AVENUE, ANCHORAGE",23500,12,10,2,0,2,0,2,0,1.4,1.17,0.23,0.23,0,0,0.85
2019,"C STREET, ANCHORAGE","WEST BENSON BOULEVARD, ANCHORAGE",43600,17,10,7,0,7,0,9,0,1.07,0.63,0.44,0.44,0,0,0.65
2019,"C STREET, ANCHORAGE","WEST DIMOND BOULEVARD, ANCHORAGE",42800,15,11,4,0,4,0,6,0,0.97,0.71,0.26,0.26,0,0,0.45
2019,"C STREET, ANCHORAGE","WEST DOWLING ROAD, ANCHORAGE",28100,6,5,1,0,1,0,1,0,0.59,0.49,0.1,0.1,0,0,0.26
2019,"C STREET, ANCHORAGE","WEST FIREWEED LANE, ANCHORAGE",27600,15,7,8,0,8,0,12,0,1.49,0.7,0.79,0.79,0,0,0.93
2019,"C STREET, ANCHORAGE","WEST INTERNATIONAL AIRPORT ROAD, ANCHORAGE",43200,21,12,9,0,9,0,16,0,1.33,0.76,0.57,0.57,0,0,0.63
2019,"C STREET, ANCHORAGE","WEST NORTHERN LIGHTS BOULEVARD, ANCHORAGE",31200,13,8,5,0,5,0,8,0,1.14,0.7,0.44,0.44,0,0,0.65
2019,"C STREET, ANCHORAGE","WEST POTTER DRIVE, ANCHORAGE",26800,4,1,3,0,3,0,5,0,0.41,0.1,0.31,0.31,0,0,0.18
2019,"C STREET, ANCHORAGE","WEST TUDOR ROAD, ANCHORAGE",56000,20,13,7,0,7,0,10,0,0.98,0.64,0.34,0.34,0,0,0.48
2019,"CAMBRIDGE WAY, ANCHORAGE","WEST TUDOR ROAD, ANCHORAGE",26600,1,0,1,0,1,0,1,0,0.1,0,0.1,0.1,0,0,0.1
2019,"CAMPBELL TERRACE PLACE, ANCHORAGE","WEST DIMOND BOULEVARD, ANCHORAGE",1200,1,0,1,0,1,0,1,0,2.28,0,2.28,2.28,0,0,0.66
2019,"CARRS MULDOON ACCESS ROAD, ANCHORAGE","MULDOON ROAD, ANCHORAGE",27900,2,1,1,0,1,0,1,0,0.2,0.1,0.1,0.1,0,0,0.12
2019,"CEDAR STREET, ANCHORAGE","EAST BLUFF DRIVE, ANCHORAGE",2200,1,1,0,0,0,0,0,0,1.25,1.25,0,0,0,0,0.43
2019,"CENTERPOINT DRIVE, ANCHORAGE","WEST 36TH AVENUE, ANCHORAGE",17000,3,1,2,0,2,0,3,0,0.48,0.16,0.32,0.32,0,0,0.2
2019,"CHARTER CIRCLE, ANCHORAGE","DEBARR ROAD, ANCHORAGE",28800,2,2,0,0,0,0,0,0,0.19,0.19,0,0,0,0,0.2
2019,"CHECKMATE DRIVE, ANCHORAGE","EAST TUDOR ROAD, ANCHORAGE",46800,2,1,1,0,1,0,1,0,0.12,0.06,0.06,0.06,0,0,0.14
2019,"CHUGACH WAY, ANCHORAGE","SPENARD ROAD, ANCHORAGE",12400,2,1,1,0,1,0,2,0,0.44,0.22,0.22,0.22,0,0,0.37
2019,"CLEAR HAVEN CIRCLE, ANCHORAGE","EAST 80TH AVENUE, ANCHORAGE",5400,1,1,0,0,0,0,0,0,0.51,0.51,0,0,0,0,0.3
2019,"COLUMBINE STREET, ANCHORAGE","DEBARR ROAD, ANCHORAGE",13100,5,2,3,1,2,0,6,0,1.05,0.42,0.63,0.42,0.21,0,0.86
2019,"COMMERCIAL DRIVE, ANCHORAGE","MOUNTAIN VIEW DRIVE, ANCHORAGE",16400,4,3,1,0,1,0,1,0,0.67,0.5,0.17,0.17,0,0,0.27
2019,"COMMODORE DRIVE, ANCHORAGE","O'MALLEY ROAD, ANCHORAGE",20100,3,2,1,0,1,0,1,0,0.41,0.27,0.14,0.14,0,0,0.4
2019,"CONCRETE STREET, ANCHORAGE","EAST 3RD AVENUE, ANCHORAGE",11700,3,2,1,0,1,0,2,0,0.7,0.47,0.23,0.23,0,0,0.58
2019,"CONCRETE STREET, ANCHORAGE","EAST 5TH AVENUE, ANCHORAGE",47400,7,5,2,0,2,0,2,0,0.41,0.29,0.12,0.12,0,0,0.19
2019,"COPE STREET, ANCHORAGE","WEST NORTHERN LIGHTS BOULEVARD, ANCHORAGE",19800,2,0,2,0,2,0,3,0,0.28,0,0.28,0.28,0,0,0.26
2019,"CORDOVA STREET, ANCHORAGE","EAST 10TH AVENUE, ANCHORAGE",4600,1,0,1,0,1,0,1,0,0.6,0,0.6,0.6,0,0,0.33
2019,"CORDOVA STREET, ANCHORAGE","EAST 13TH AVENUE, ANCHORAGE",5900,1,0,1,0,1,0,1,0,0.46,0,0.46,0.46,0,0,0.29
2019,"CORDOVA STREET, ANCHORAGE","EAST 15TH AVENUE, ANCHORAGE",14700,2,1,1,0,1,0,1,0,0.38,0.19,0.19,0.19,0,0,0.15
2019,"CORDOVA STREET, ANCHORAGE","EAST 3RD AVENUE, ANCHORAGE",7000,3,2,1,0,1,0,1,0,1.17,0.78,0.39,0.39,0,0,0.81
2019,"CORDOVA STREET, ANCHORAGE","EAST 5TH AVENUE, ANCHORAGE",22500,5,4,1,0,1,0,1,0,0.61,0.49,0.12,0.12,0,0,0.36
2019,"CORDOVA STREET, ANCHORAGE","EAST 6TH AVENUE, ANCHORAGE",19900,5,3,2,0,2,0,4,0,0.69,0.41,0.28,0.28,0,0,0.4
